price,standard_unit,account_id,firm,purchase_standard,edi,invest_class,narcotic_class,base_amount,name,by_id,create_date,code,pkg_amount,status,name_as,modify_date,etc_class 
9046,BTL,1,태준제약,2ℓ/28통,650102430,경구,0,0,쿨프렙산,1,2016-11-22 10:51:56.157071+00:00,8CPL,28,사용중,쿨프렙산,2016-12-06 06:21:19.224199+00:00,일반
2545,BTL,1,한림제약,5g,645301734,외용,0,0,퀴노비드안연고(오플록사신) 5g,1,2016-11-22 10:51:56.454611+00:00,3QUIX,1,사용중,퀴노비드안연고 5g,2016-12-06 06:21:19.228199+00:00,일반
12005,BAG,1,신풍제약,200ml,648503291,주사,0,0,큐프론주(백)200mL(시프로플록사신),1,2016-11-22 10:51:56.045193+00:00,7QUR400X,10,사용중,큐프론주 200mL,2016-12-06 06:21:19.231200+00:00,일반
50,BTL,1,신풍제약,50ml,648503321,경구,0,0,크라목신건조시럽(4:1) (50mL),1,2016-11-22 10:51:56.421796+00:00,SCRMX,1,사용중,크라목신건조시럽 4:1 50mL,2016-12-06 06:21:19.234200+00:00,일반
77,BTL,1,신풍제약,50ml,648503331,경구,0,0,크라목신듀오건조시럽(7:1) (50mL),1,2016-11-22 10:51:56.422977+00:00,CLAMOSYX,1,사용중,크라목신듀오건조시럽 7:1 50mL,2016-12-06 06:21:19.237200+00:00,일반
293,TAB,1,신풍제약,30T,648503350,경구,0,0,크라목신정_(375mg),1,2016-11-22 10:51:56.270197+00:00,TCLAM,30,사용중,크라목신정 375mg,2016-12-06 06:21:19.239200+00:00,일반
2732,VIAL,1,신풍제약,10V,648503390,주사,0,0,크라목신주1.2g,1,2016-11-22 10:51:55.943015+00:00,7CLA1,10,사용중,크라목신주 1.2g,2016-12-06 06:21:19.242200+00:00,일반
5411,SYR,1,사노피-아벤티스코리아,2관,652000471,주사,0,0,크렉산주0.4mL(에녹사파린나트륨),1,2016-11-22 10:51:56.176115+00:00,7CREC40X,2,사용중,크렉산주 4000IU/0.4mL,2016-12-06 06:21:19.245200+00:00,일반
6344,SYR,1,사노피-아벤티스코리아,2관,652000481,주사,0,0,크렉산주0.6mL(에녹사파린나트륨),1,2016-11-22 10:51:56.177927+00:00,7CREC60X,2,사용중,크렉산주 6000IU/0.6mL,2016-12-06 06:21:19.248201+00:00,일반
7542,SYR,1,사노피-아벤티스코리아,2관,652000491,주사,0,0,크렉산주0.8mL(에녹사파린나트륨),1,2016-11-22 10:51:56.179617+00:00,7CREC80X,2,사용중,크렉산주 8000IU/0.8mL,2016-12-06 06:21:19.251201+00:00,일반
100,BTL,1,한미약품,100ml,643502671,경구,0,0,클래리건조시럽125mg/5mL(클래리트로마이신) (100mL),1,2016-11-22 10:51:55.822620+00:00,SCLRX,1,사용중,클래리건조시럽 125mg/5mL 100mL,2016-12-06 06:21:19.254201+00:00,일반
70,TAB,1,명인제약,1000T,651900780,경구,0,0,명인클로르프로마진염산염정50mg,1,2016-11-22 10:51:55.796229+00:00,TCLO,1000,사용중,클로르프로마진염산염정 50mg,2016-12-06 06:21:19.256201+00:00,일반
7281,VIAL,1,명인제약,10V,651902021,주사,0,0,클로바주(아시클로버),1,2016-11-22 10:51:55.944557+00:00,7CLVX,10,사용중,클로바주,2016-12-06 06:21:19.259201+00:00,일반
378102,VIAL,1,이수앱지스,V,668500021,냉장,0,0,클로티냅주 10mg(압식시맙),1,2016-11-22 10:51:56.885823+00:00,7CLTX,1,사용중,클로티냅주 10mg,2016-12-06 06:21:19.262201+00:00,일반
17183,AMP,1,한미약품,백,646601031,주사,0,0,클리노레익20%주사250mL(백),1,2016-11-22 10:51:56.887041+00:00,7CLNX,1,사용중,클리노레익주 20% 250mL,2016-12-06 06:21:19.265202+00:00,일반
11744,AMP,1,중외제약,50A,644904001,주사,0,0,키산본에스주사액(오자그렐나트륨),1,2016-11-22 10:51:56.888457+00:00,7KXBSX,50,사용중,키산본에스주,2016-12-06 06:21:19.267202+00:00,일반
31495,KIT,1,대웅제약,1 키트,672900210,주사,0,0,타고닌키트주(테이코푸라닌),1,2016-11-22 10:51:55.778391+00:00,7TAGO,10,사용중,타고닌키트주,2016-12-06 06:21:19.270202+00:00,일반
122,TAB,1,유유제약,40mg/500T,644501120,경구,0,0,타나민정 40mg,1,2016-11-22 10:51:56.316691+00:00,TNM4,500,사용중,타나민정 40mg,2017-01-24 03:26:48.432805+00:00,일반
182,TAB,1,유유제약,80mg/500T,644501140,경구,0,0,타나민정 80mg,1,2016-11-22 10:51:56.529921+00:00,TNM8,500,사용중,타나민정 80mg,2017-01-24 03:26:43.543526+00:00,일반
1612,AMP,1,유유제약,10A,644501151,주사,0,0,타나민주,1,2016-11-22 10:51:55.891960+00:00,7TNMX,10,사용중,타나민주,2017-01-24 03:26:53.069071+00:00,일반
290,AMP,1,경동제약,50A,648102091,주사,0,0,타론주(티로프라미드염산염),1,2016-11-22 10:51:56.407521+00:00,7TARX,50,사용중,타론주,2016-12-06 06:21:19.281203+00:00,일반
2722,CAP,1,한미약품,100C,643502740,경구,0,0,타리무스캡슐1mg(타크로리무스수화물),1,2016-11-22 10:51:56.889806+00:00,TTARI,100,사용중,타리무스캡슐 1mg,2016-12-06 06:21:19.283203+00:00,일반
2415,BTL,1,제일약품,5ml,645401911,외용,0,0,타리비드이용액 5mL,2,2016-11-22 10:51:56.469052+00:00,3TRVX,1,사용중,타리비드이용액 5mL,2017-04-20 07:14:52.592079+00:00,일반
316,PEN,1,광동제약,100T,641800860,경구,0,0,광동타목시펜정20mg,1,2016-11-22 10:51:56.891213+00:00,TTA20,100,사용중,타목시펜정 20mg,2016-12-06 06:21:19.288203+00:00,일반
2586,CAP,1,종근당,10C,645000460,경구,0,0,타미플루캅셀75mg(오셀타미비르인산염),1,2016-11-22 10:51:56.893266+00:00,TMFCA,10,사용중,타미플루캅셀 75mg,2016-12-06 06:21:19.291203+00:00,일반
1594,CAP,1,종근당,10C,645000730,경구,0,0,타미플루캡슐30mg(인산오셀타미비르),1,2016-11-22 10:51:56.895066+00:00,TTAMIF30,10,사용중,타미플루캡슐 30mg,2016-12-06 06:21:19.294203+00:00,일반
1993,CAP,1,종근당,10C,645000740,경구,0,0,타미플루캡슐45mg(인산오셀타미비르),1,2016-11-22 10:51:56.897046+00:00,7TAMI45,10,사용중,타미플루캡슐 45mg,2016-12-06 06:21:19.296203+00:00,일반
700,AMP,1,하나제약,200㎍/50A,657801951,주사,0,0,타비눌주사(글리코피롤레이트),1,2016-11-22 10:51:56.065145+00:00,7TABX,50,사용중,타비눌주,2016-12-06 06:21:19.298203+00:00,일반
30,TAB,1,(주)넥스팜코리아,1000T,662501680,경구,0,0,타스나정(탄산수소나트륨),1,2016-11-22 10:51:56.898953+00:00,TTSN,1000,사용중,타스나정,2017-04-11 02:33:09.680822+00:00,일반
34788,TAB,1,한국로슈,100mg/30T,645000480,경구,0,0,타쎄바정100mg(염산엘로티닙),1,2016-11-22 10:51:55.817024+00:00,TTARC,30,사용중,타쎄바정 100mg,2016-12-06 06:21:19.303204+00:00,항암제
39009,TAB,1,한국로슈,30T,645000490,경구,0,0,타쎄바정150mg(염산엘로티닙),1,2016-11-22 10:51:56.900306+00:00,TTCV,30,사용중,타쎄바정 150mg,2016-12-06 06:21:19.306204+00:00,항암제
49500,AMP,1,삼진제약,250ml/병,647801080,주사,0,0,삼진타우로린주사2%250mL,1,2016-11-22 10:51:56.122827+00:00,7TAU,10,사용중,타우로린주 2% 250mL,2016-12-06 06:21:19.308204+00:00,영양수액
40547,VIAL,1,한국화이자,10V,648902181,주사,0,0,타이가실주(타이제사이클린),1,2016-11-22 10:51:55.946826+00:00,7TYGX,10,사용중,타이가실주,2016-12-06 06:21:19.311204+00:00,일반
695,CAP,1,삼진제약,100C,647802290,경구,0,0,타이록신캅셀(세프록사딘),1,2016-11-22 10:51:55.804100+00:00,TIRO,100,사용중,타이록신캅셀,2016-12-06 06:21:19.314204+00:00,일반
0,VIAL,1,제이텍바이오젠,10V,659600450,주사,0,0,타이유프로게스테론주,1,2016-11-22 10:51:56.901545+00:00,7TI,10,사용중,타이유프로게스테론주,2016-12-06 06:21:19.316205+00:00,일반
5044,VIAL,1,제일약품,10V,645403690,,0,0,타조신주2.25g(피페라실린나트륨·타조박탐나트륨),1,2016-11-22 10:51:55.948650+00:00,XW-TAZO2,10,사용중,타조신주 2.25g,2016-12-06 06:21:19.319205+00:00,일반
7417,VIAL,1,제일약품,10V,645403700,,0,0,타조신주4.5g(피페라실린나트륨·타조박탐나트륨),1,2016-11-22 10:51:55.949976+00:00,XW-TAZO4,10,사용중,타조신주 4.5g,2016-12-06 06:21:19.321205+00:00,일반
4751,VIAL,1,(주)종근당,10V,643303660,,0,0,타조페란주2.25g,6,2016-12-07 23:43:39.671106+00:00,None,10,사용중,타조페란주2.25g,2016-12-15 02:49:20.015414+00:00,일반
6989,VIAL,1,(주)종근당,10V,643303670,,0,0,타조페란주4.5g,6,2016-12-07 23:43:17.581467+00:00,None,10,사용중,타조페란주4.5g,2016-12-15 02:49:34.323232+00:00,일반
1141,TAB,2,한국먼디파마 유한회사,56TAB,678000180,경구,1,0,타진서방정 10/5mg,1,2016-11-22 10:51:56.902615+00:00,TTAG5,56,사용중,타진서방정 10/5mg,2016-12-15 02:55:53.044894+00:00,마약
1610,TAB,2,한국먼디파마 유한회사,56TAB,678000190,경구,1,0,타진서방정 20/10mg,1,2016-11-22 10:51:56.903755+00:00,TTAG10,56,사용중,타진서방정 20/10mg,2016-12-15 02:55:53.049894+00:00,마약
77643,매,1,현대약품,3.75 ㎠/매,655300240,외용,0,0,타코실 7.5㎠,1,2016-11-22 10:51:56.185105+00:00,3TAHC,1,사용중,타코실 7.5㎠,2016-12-06 06:21:19.330205+00:00,처치약품
28568,VIAL,1,씨제이헬스케어,10V,640003581,주사,0,0,타포신주400mg(테이코플라닌),1,2016-11-22 10:51:56.557593+00:00,7TAPO4X,10,사용중,타포신주 400mg,2016-12-06 06:21:19.333205+00:00,일반
128506,VIAL,1,사노피-아벤티스코리아,병,652000861,주사,0,0,탁소텔1-바이알주20mg,1,2016-11-22 10:51:56.562822+00:00,7TAX20X,1,사용중,탁소텔1-바이알주 20mg,2016-12-06 06:21:19.335206+00:00,항암제
424412,VIAL,1,사노피-아벤티스코리아,4ml/VIAL,652000871,주사,0,0,탁소텔1-바이알주80mg,1,2016-11-22 10:51:56.332252+00:00,7TAX80X,1,사용중,탁소텔1-바이알주 80mg,2016-12-06 06:21:19.338206+00:00,항암제
0,VIAL,1,(유)한국비엠에스제약,V,658700310,주사,0,0,탁솔주(파클리탁셀),1,2016-11-22 10:51:56.904952+00:00,7TXL,1,사용중,탁솔주,2016-12-06 06:21:19.341206+00:00,항암제
58,TAB,1,명인제약,500T,651900880,경구,0,0,명인탄산리튬정,1,2016-11-22 10:51:56.389030+00:00,TLITH,500,사용중,탄산리튬정,2016-12-06 06:21:19.343206+00:00,일반
476,AMP,1,대한약품공업,50A,645100903,주사,0,0,대한탄산수소나트륨8.4%주 20mL(앰플(PP)),1,2016-11-22 10:51:56.906144+00:00,7SB1X,50,사용중,탄산수소나트륨8.4%주 20mL,2016-12-06 06:21:19.346206+00:00,일반
30,TAB,1,태극제약,500mg/500T,644802450,경구,0,0,태극탄산칼슘정(침강탄산칼슘),1,2016-11-22 10:51:56.355504+00:00,TTCC,500,사용중,탄산칼슘정,2016-12-06 06:21:19.348206+00:00,일반
10000,BTL,1,삼아제약,1000ml,645700792,외용,0,0,삼아탄툼액(벤지다민염산염) 1000mL,1,2016-11-22 10:51:55.787938+00:00,3TANTX,1,사용중,탄툼액 1000mL,2016-12-06 06:21:19.351207+00:00,일반
195,TAB,1,한국노바티스,200mg/100T,653601120,경구,0,0,테그레톨씨알정200mg(카르바마제핀),1,2016-11-22 10:51:56.037932+00:00,TGTCR,100,사용중,테그레톨씨알정 200mg,2016-12-07 00:04:16.800350+00:00,일반
135000,VIAL,1,동아에스티(주),1바이알,642507300,,0,0,테리본피하주사56.5㎍(테리파라타이드아세트산염),2,2017-01-12 23:59:13.378208+00:00,None,1,사용중,테리본피하주사56.5㎍(테리파라타이드아세트산염),2017-01-12 23:59:13.378208+00:00,일반
69,CAP,1,알보젠코리아,200C,652601360,경구,0,0,테올란비서방캡슐100mg(테오필린),1,2016-11-22 10:51:56.907411+00:00,CTLB10,200,사용중,테올란비서방캡슐 100mg,2016-12-06 06:21:19.356207+00:00,일반
116,CAP,1,알보젠코리아,200mg/200C,652601370,경구,0,0,테올란비서방캡슐200mg(테오필린),1,2016-11-22 10:51:56.039198+00:00,CTLB,200,사용중,테올란비서방캡슐 200mg,2016-12-06 06:21:19.358207+00:00,일반
19274,VIAL,1,에스케이플라즈마,1ml/VIAL,50800191,,0,0,테타불린에스앤주(항파상풍사람면역글로불린)(수출명: T-Globulin: T,1,2016-11-22 10:51:56.024465+00:00,ITETA,10,사용중,테타불린 에스앤주,2016-12-06 06:21:19.361207+00:00,일반
26200,SYR,1,사노피 파스퇴르,S,665900120,,0,0,테트락심주,1,2016-11-22 10:51:56.909309+00:00,,1,사용중,테트락심주,2016-12-06 06:21:19.363207+00:00,백신
426,TAB,1,종근당,30T,643306140,경구,0,0,텔미트렌정40mg(텔미사르탄),1,2016-11-22 10:51:56.271573+00:00,TTMR,30,사용중,텔미트렌정 40mg,2016-12-06 06:21:19.365207+00:00,일반
573,TAB,1,종근당,30T,643306150,경구,0,0,텔미트렌정80mg(텔미사르탄),1,2016-11-22 10:51:56.272981+00:00,TTMR8,30,사용중,텔미트렌정 80mg,2016-12-06 06:21:19.368207+00:00,일반
3370,BTL,1,대웅제약,5ml/병,641602431,외용,0,0,토브라점안액(토브라마이신) 5mL,1,2016-11-22 10:51:56.482589+00:00,3TBRX,1,사용중,토브라점안액 5mL,2016-12-06 06:21:19.371208+00:00,일반
1035,TAB,1,한국화이자,28T,648901320,경구,0,0,토비애즈서방정4mg(페소테로딘푸마르산염),1,2016-11-22 10:51:56.149663+00:00,7TOVI,28,사용중,토비애즈서방정 4mg,2016-12-06 06:21:19.374208+00:00,일반
1038,TAB,1,한국화이자,8mg/28T,648901330,경구,0,0,토비애즈서방정8mg(페소테로딘푸마르산염),1,2016-11-22 10:51:56.534847+00:00,7TOVI8,28,사용중,토비애즈서방정 8mg,2016-12-06 06:21:19.376208+00:00,일반
108,TAB,1,신풍제약,500T,648503690,경구,0,0,토이드정50mg,1,2016-11-22 10:51:56.390092+00:00,TTOID50,500,사용중,토이드정 50mg,2016-12-06 06:21:19.379208+00:00,일반
909,TAB,1,한미약품,300T,643502960,경구,0,0,토피라정(토피라메이트),1,2016-11-22 10:51:56.218163+00:00,TTPR100,300,사용중,토피라정 100mg,2016-12-06 06:21:19.381208+00:00,일반
319,TAB,1,한미약품,30T,643502970,경구,0,0,토피라정25mg(토피라메이트),1,2016-11-22 10:51:56.274085+00:00,TTPR,30,사용중,토피라정 25mg,2016-12-06 06:21:19.384208+00:00,일반
22959,PEN,1,사노피-아벤티스코리아,1.5㎖/3pen,652000951,냉장,0,0,"투제오주솔로스타(인슐린글라진, 유전자재조합)",1,2016-11-22 10:51:55.779491+00:00,XP-TOUJEO,3,사용중,투제오주솔로스타,2016-12-06 06:21:19.386209+00:00,인슐린주사
19286,VIAL,1,엑세스파마,"1.5ml X 1개, 10개",673100010,,0,0,튜베르쿨린피피디알티23에스에스아이/APC,1,2017-04-03 07:23:12.148230+00:00,None,10,사용중,튜베르쿨린피피디알티23에스에스아이/APC,2017-04-03 07:23:12.148230+00:00,일반
329,AMP,1,신풍제약,50A,648502361,주사,0,0,신풍트라넥삼산주사500mg,1,2016-11-22 10:51:56.408838+00:00,7TRSX,50,사용중,트라넥삼산주 500mg,2016-12-06 06:21:19.389209+00:00,일반
502,TAB,1,명인제약,50mg/100T,651902160,경구,0,0,트라린정50mg(설트랄린염산염),1,2016-11-22 10:51:56.414787+00:00,TTRA,100,사용중,트라린정 50mg,2016-12-06 06:21:19.391209+00:00,일반
266,AMP,1,신풍제약,50mg/50A,648502283,주사,0,0,신풍트라마돌염산염주,1,2016-11-22 10:51:56.417182+00:00,7TRDX,50,사용중,트라마돌염산염주,2016-12-06 06:21:19.394209+00:00,일반
1755,TUBE,1,한국메나리니,15g,674900152,외용,0,0,트라보코트크림 15g,1,2016-11-22 10:51:55.995562+00:00,3TRABOX,1,사용중,트라보코트크림 15g,2016-12-06 06:21:19.396209+00:00,일반
752,TAB,1,한국베링거인겔하임,30T,653501380,경구,0,0,트라젠타정(리나글립틴),1,2016-11-22 10:51:56.276058+00:00,TRA,30,사용중,트라젠타정,2016-12-06 06:21:19.399209+00:00,일반
1585,TAB,1,명인제약,100T,651902170,경구,0,0,트락손정50mg(염산날트렉손),1,2016-11-22 10:51:56.911022+00:00,TTRAX,100,사용중,트락손정 50mg,2016-12-06 06:21:19.401209+00:00,일반
417,CAP,1,삼진제약,60C,647802340,경구,0,0,트레스탄캅셀,1,2016-11-22 10:51:56.912450+00:00,CTRE,60,사용중,트레스탄캅셀,2016-12-06 06:21:19.403209+00:00,일반
21095,SYR,1,노보노디스크제약,5관,654400551,냉장,0,0,트레시바플렉스터치주100단위/mL(인슐린데글루덱),1,2016-11-22 10:51:56.483830+00:00,XP-TRESIVA1,5,사용중,트레시바플렉스터치주 100단위/mL,2016-12-06 06:21:19.406210+00:00,인슐린주사
190,TAB,1,한독,500T,652101370,경구,0,0,트렌탈서방정400(펜톡시필린),1,2016-11-22 10:51:56.391456+00:00,TRT,500,사용중,트렌탈서방정 400,2016-12-06 06:21:19.409210+00:00,일반
23560,PEN,1,한국릴리,0.5mL/펜 X 2ea,670801031,주사,0,0,트루리시티0.75mg/0.5mL 일회용펜,1,2017-02-03 05:40:15.973806+00:00,None,2,사용중,트루리시티0.75mg/0.5mL 일회용펜,2017-02-03 05:40:15.973806+00:00,인슐린주사
41230,PEN,1,한국릴리,0.5mL/펜 X 2ea,670801051,주사,0,0,트루리시티1.5mg/0.5mL 일회용펜,1,2017-02-03 05:40:48.621674+00:00,None,2,사용중,트루리시티1.5mg/0.5mL 일회용펜,2017-02-03 05:40:48.621674+00:00,인슐린주사
13730,TAB,1,유한양행,30T,625900020,경구,0,0,트루바다정,1,2016-11-22 10:51:56.913776+00:00,TTRUV,30,사용중,트루바다정,2016-12-06 06:21:19.412210+00:00,일반
92,CAP,1,유한양행,100C,642102520,경구,0,0,트리돌캡슐(트라마돌염산염),1,2016-11-22 10:51:55.805419+00:00,TRD,100,사용중,트리돌캡슐,2016-12-06 06:21:19.414210+00:00,일반
700,AMP,1,동광제약,40mg/30V,645903001,주사,0,0,트리암시놀론주사40mg(트리암시놀론아세토니드),1,2016-11-22 10:51:56.315166+00:00,7TRIAMX,30,사용중,트리암시놀론주 40mg,2016-12-06 06:21:19.416210+00:00,일반
47,TAB,1,국제약품,500T,643702360,경구,0,0,트리티코정25mg(염산트라조돈),1,2016-11-22 10:51:56.392648+00:00,TTB25,500,사용중,트리티코정 25mg,2016-12-06 06:21:19.419210+00:00,일반
84,TAB,1,국제약품,500T,643702370,경구,0,0,트리티코정50mg(염산트라조돈),1,2016-11-22 10:51:56.393945+00:00,TTRT,500,사용중,트리티코정 50mg,2016-12-06 06:21:19.421211+00:00,일반
28,TAB,1,태극제약,1000T,644802680,경구,0,0,트리헥신정(트리헥시페니딜염산염),1,2016-11-22 10:51:55.797411+00:00,TTRI,1000,사용중,트리헥신정,2016-12-06 06:21:19.424211+00:00,일반
17000,SYR,1,에스케이케미칼,10S,644701660,주사,0,0,에스케이티디백신주(프리필드),1,2016-11-22 10:51:56.914953+00:00,9ATTDT,10,사용중,티디백신주,2016-12-06 06:21:19.428211+00:00,일반
135,TAB,1,신풍제약,100mg/500T,648503780,경구,0,0,티램정(염산티로프라미드),1,2016-11-22 10:51:55.819258+00:00,TIRAM,500,사용중,티램정,2016-12-06 06:21:19.430211+00:00,일반
127621,SYR,1,다림바이오텍,개,655300160,냉장,0,0,티씰2ml/세트,1,2016-11-22 10:51:56.916220+00:00,3TISU,1,사용중,티씰 2ml/세트,2016-12-06 06:21:19.433211+00:00,처치약품
300,AMP,1,제일제약,2ml/50A,650500471,주사,0,0,제일티아민염산염주사액,1,2016-11-22 10:51:56.171235+00:00,7THMX,50,사용중,티아민염산염주,2016-12-06 06:21:19.436211+00:00,일반
4938,CAP,1,제일약품,56C,645401930,경구,0,0,티에스원캡슐20,1,2016-11-22 10:51:56.917564+00:00,CTS120,56,사용중,티에스원캡슐 20mg,2016-12-06 06:21:19.439212+00:00,항암제
5932,CAP,1,제일약품,56C,645401940,경구,0,0,티에스원캡슐25,1,2016-11-22 10:51:56.918862+00:00,CTS125,56,사용중,티에스원캡슐 25mg,2016-12-06 06:21:19.441212+00:00,항암제
11690,AMP,1,한림제약,15mg/10A,645301971,주사,0,0,파노린주사(파미드론산나트륨),1,2016-11-22 10:51:55.996995+00:00,7PNRX,10,사용중,파노린주,2016-12-06 06:21:19.444212+00:00,일반
645,TAB,1,한국파마,100T,653003600,경구,0,0,파마파록세틴정(염산파록세틴반수화물),1,2016-11-22 10:51:55.869560+00:00,TPAR,100,사용중,파록세틴정,2016-12-06 06:21:19.446212+00:00,일반
1377,VIAL,1,신풍제약,10V,648506591,주사,0,0,파세타주(프로파세타몰염산염),1,2016-11-22 10:51:55.951244+00:00,7PCTX,10,사용중,파세타주,2016-12-06 06:21:19.449212+00:00,일반
4506,VIAL,1,JW중외제약(주),10V,644904121,주사,0,0,파세틴주(세폭시틴나트륨),3,2017-04-04 23:44:31.154082+00:00,None,10,사용중,파세틴주(세폭시틴나트륨),2017-04-04 23:44:31.154082+00:00,일반
204,TAB,1,일동제약,90T,642902340,경구,0,0,파스틱정120mg(나테글리니드),1,2016-11-22 10:51:56.543675+00:00,FAS120,90,사용중,파스틱정 120mg,2016-12-06 06:21:19.451212+00:00,일반
78,TAB,1,일동제약,30mg/90T,642902350,경구,0,0,파스틱정30mg(나테글리니드),1,2016-11-22 10:51:56.239286+00:00,TFST30,90,사용중,파스틱정 30mg,2016-12-06 06:21:19.453212+00:00,일반
174,TAB,1,일동제약,90mg/90T,642902360,경구,0,0,파스틱정90mg(나테글리니드),1,2016-11-22 10:51:56.537293+00:00,FAS9,90,사용중,파스틱정 90mg,2016-12-06 06:21:19.456213+00:00,일반
0,AMP,1,금청약품,5A,684900040,주사,0,0,파이브로베인주1%2ml(amp),1,2016-11-22 10:51:56.920008+00:00,7FIBR01,5,사용중,파이브로베인주 1% 2ml,2016-12-06 06:21:19.459213+00:00,일반
0,AMP,1,금청약품,5A,684900030,주사,0,0,파이브로베인주3%5ml(vial),1,2016-11-22 10:51:56.921099+00:00,7FIBRO3,5,사용중,파이브로베인주 3% 5ml,2016-12-06 06:21:19.461213+00:00,일반
6126,VIAL,1,하원제약,1g/10V,651501631,주사,0,0,파지돈주1g(세파제돈나트륨),1,2016-11-22 10:51:56.008444+00:00,7FZDX,10,사용중,파지돈주1g,2016-12-06 06:21:19.464213+00:00,일반
188,TAB,1,명인제약,30T,651902590,경구,0,0,파키놀정0.25mg(로피니롤염산염),1,2016-11-22 10:51:56.277904+00:00,B-PKN25,30,사용중,파키놀정 0.25mg,2016-12-06 06:21:19.467213+00:00,일반
471,TAB,1,명인제약,1mg/30T,651902520,경구,0,0,파키놀정1mg(로피니롤염산염),1,2016-11-22 10:51:56.015616+00:00,B-PKN1,30,사용중,파키놀정 1mg,2016-12-06 06:21:19.469213+00:00,일반
626,TAB,1,명인제약,30T,651903200,경구,0,0,파키놀정2mg(로피니롤염산염),1,2016-11-22 10:51:56.922910+00:00,B-PKN2,30,사용중,파키놀정 2mg,2016-12-06 06:21:19.472213+00:00,일반
1110,TAB,1,명인제약,30T,651903580,경구,0,0,파키놀정5mg(로피니롤염산염),1,2016-11-22 10:51:56.925376+00:00,B-PKN5,30,사용중,파키놀정 5mg,2016-12-06 06:21:19.474214+00:00,일반
348,AMP,1,이연제약,50A,658601461,주사,0,0,이연염산파파베린주사,1,2016-11-22 10:51:56.927053+00:00,7PAPAX,50,사용중,파파베린주,2016-12-06 06:21:19.477214+00:00,일반
171,AMP,1,대한약품공업,2ml/50A,645102410,주사,0,0,판비콤프주,1,2016-11-22 10:51:56.172570+00:00,7PBCOM,50,사용중,판비콤프주,2016-12-06 06:21:19.479214+00:00,일반
171,AMP,1,대한약품공업,2ml/50A,645102410,주사,0,0,판비콤프주,1,2016-11-22 10:51:56.172570+00:00,7PBCOM,50,사용중,판비콤프주,2016-12-06 06:21:19.479214+00:00,일반
171,AMP,1,대한약품공업,2ml/50A,645102410,주사,0,0,판비콤프주,1,2016-11-22 10:51:56.172570+00:00,7PBCOM,50,사용중,판비콤프주,2016-12-06 06:21:19.479214+00:00,일반
4201,VIAL,1,동광제약(주),10vial,645903151,,0,0,판타졸주사(판토프라졸나트륨수화물),3,2017-03-28 06:06:55.256602+00:00,None,10,사용중,판타졸주사(판토프라졸나트륨수화물),2017-03-28 06:06:55.256602+00:00,일반
509,TAB,1,나이코메,30T,696300050,경구,0,0,판토록정20mg,1,2016-11-22 10:51:56.151507+00:00,TPANTO,30,사용중,판토록정 20mg,2017-01-24 03:04:17.399531+00:00,일반
770,TAB,1,나이코메,30T,696300060,경구,0,0,판토록정40mg,1,2016-11-22 10:51:56.152821+00:00,TPAN40,30,사용중,판토록정 40mg,2017-01-24 03:04:07.689975+00:00,일반
4044,AMP,1,나이코메,병,696300011,주사,0,0,판토록주,2,2016-11-22 10:51:56.564062+00:00,7PTLX,1,사용중,판토록주,2017-02-09 00:27:16.535981+00:00,일반
3821,TAB,1,유한양행,250mg/21T,642102550,경구,0,0,팜빅스정 250mg,1,2016-11-22 10:51:56.116569+00:00,B-FAMCI250,21,사용중,팜빅스정 250mg,2017-01-22 23:49:15.349307+00:00,일반
10839,TAB,1,유한양행,750mg/7T,642102560,경구,0,0,팜빅스정 750mg,1,2016-11-22 10:51:56.527556+00:00,B-FAMCI750,7,사용중,팜빅스정 750mg,2017-01-22 23:49:20.470600+00:00,일반
151402,PEN,1,한국로슈,0.5 ml/펜,645001281,주사,0,0,페가시스주180㎍프로클릭(페그인터페론알파-2에이),1,2016-11-22 10:51:55.752917+00:00,7PEGAX,1,사용중,페가시스주 프로클릭 180㎍,2016-12-06 06:21:19.495215+00:00,일반
0,VIAL,1,동광제약,병,645903170,외용,0,0,페네피린코약0.5%(염산페닐에프린),1,2016-11-22 10:51:56.928459+00:00,3PNPR,1,사용중,페네피린코약 0.5%,2016-12-06 06:21:19.497215+00:00,일반
400,CAP,1,한미약품,30C,643506410,경구,0,0,페노시드캡슐(페노피브릭산),1,2016-11-22 10:51:56.230378+00:00,TFNCD,30,사용중,페노시드캡슐,2016-12-06 06:21:19.500215+00:00,일반
15,TAB,1,유한양행,1000T,642102570,경구,0,0,페니라민정(클로르페니라민말레산염),1,2016-11-22 10:51:56.930045+00:00,TPENIRA2,1000,사용중,페니라민정,2016-12-06 06:21:19.502215+00:00,일반
1512,VIAL,1,알보젠코리아,10V,652600374,주사,0,0,알보젠주사용페니실린지칼륨(500만단위),1,2016-11-22 10:51:55.952429+00:00,7PPGX,10,사용중,페니실린지칼륨주 500만단위,2016-12-06 06:21:19.505215+00:00,일반
700,AMP,1,삼진제약,50A,647801121,주사,0,0,삼진페니토인나트륨주사100mg,1,2016-11-22 10:51:56.931634+00:00,7PNTX,50,사용중,페니토인나트륨주 100mg,2016-12-06 06:21:19.508215+00:00,일반
926,VIAL,1,하나제약,10V,657802731,주사,0,0,하나페닐레프린염산염주사1%,1,2016-11-22 10:51:55.953635+00:00,7PENYX,10,사용중,페닐레프린염산염주 1%,2016-12-06 06:21:19.510216+00:00,일반
